,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1134,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",Lt. Col. John Robinson,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1135,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",William Heath,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1136,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",Joseph Warren,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1137,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",Isaac Davis (soldier),"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1138,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",Francis Smith (British Army officer),"49 killed
39 wounded
5 missing[8]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]",R,"73 killed
174 wounded
53 missing[8]"
1139,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",John Pitcairn,"49 killed
39 wounded
5 missing[8]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]",R,"73 killed
174 wounded
53 missing[8]"
1140,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War","Hugh Percy, 2nd Duke of Northumberland","49 killed
39 wounded
5 missing[8]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]",R,"73 killed
174 wounded
53 missing[8]"
1141,Capture_of_Fort_Ticonderoga,"May 10, 1775","Ticonderoga, Essex County, New York
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806",Ticonderoga and Crown Point captured by New England militia,Ethan Allen,All captured,"48 at Ticonderoga[5]
9 at Crown Point[6]
21 at Saint-Jean[4]","83 at Ticonderoga[2]
50 at Crown Point[3]
35 at Saint-Jean[4]",L,"1 captured near Fort Saint-Jean[7]
1 wounded at Ticonderoga[8]"
1142,Capture_of_Fort_Ticonderoga,"May 10, 1775","Ticonderoga, Essex County, New York
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806",Ticonderoga and Crown Point captured by New England militia,Benedict Arnold,All captured,"48 at Ticonderoga[5]
9 at Crown Point[6]
21 at Saint-Jean[4]","83 at Ticonderoga[2]
50 at Crown Point[3]
35 at Saint-Jean[4]",L,"1 captured near Fort Saint-Jean[7]
1 wounded at Ticonderoga[8]"
1143,Capture_of_Fort_Ticonderoga,"May 10, 1775","Ticonderoga, Essex County, New York
43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806Coordinates: 43°50′29″N 73°23′17″W﻿ / ﻿43.84139°N 73.38806°W﻿ / 43.84139; -73.38806",Ticonderoga and Crown Point captured by New England militia,William Delaplace,"1 captured near Fort Saint-Jean[7]
1 wounded at Ticonderoga[8]","83 at Ticonderoga[2]
50 at Crown Point[3]
35 at Saint-Jean[4]","48 at Ticonderoga[5]
9 at Crown Point[6]
21 at Saint-Jean[4]",R,All captured
1144,Battle_of_Machias,"June 11–12, 1775","Machias, Massachusetts
44°42′50.58″N 67°27′39.1″W﻿ / ﻿44.7140500°N 67.460861°W﻿ / 44.7140500; -67.460861Coordinates: 44°42′50.58″N 67°27′39.1″W﻿ / ﻿44.7140500°N 67.460861°W﻿ / 44.7140500; -67.460861",Patriot forces capture the HM schooner Margaretta,Jeremiah O'Brien,"5 killed[3]
9 wounded[4]","HM schooner Margaretta
about 40 Royal Navy seamen[1]","Private sloops Unity and Falmouth Packet
55 militia (Massachusetts militia)[2]",R,"10 killed
3 wounded[5]"
1145,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],William Prescott,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]","3,000+[4]","~2,400[3]",L,"115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]"
1146,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],Israel Putnam,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]","3,000+[4]","~2,400[3]",L,"115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]"
1147,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],Joseph Warren,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]","3,000+[4]","~2,400[3]",L,"115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]"
1148,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],John Stark,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]","3,000+[4]","~2,400[3]",L,"115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]"
1149,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],"William Howe, 5th Viscount Howe","115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]","~2,400[3]","3,000+[4]",R,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]"
1150,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],Thomas Gage,"115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]","~2,400[3]","3,000+[4]",R,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]"
1151,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],"Robert Pigot, 2nd Baronet","115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]","~2,400[3]","3,000+[4]",R,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]"
1152,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],"James Abercrombie (British Army officer, born 1732)","115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]","~2,400[3]","3,000+[4]",R,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]"
1153,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],"Henry Clinton (British Army officer, born 1730)","115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]","~2,400[3]","3,000+[4]",R,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]"
1154,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],Samuel Graves,"115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]","~2,400[3]","3,000+[4]",R,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]"
1155,Battle_of_Bunker_Hill,"June 17, 1775","Charlestown, Massachusetts
42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778Coordinates: 42°22′34.9″N 71°3′38.8″W﻿ / ﻿42.376361°N 71.060778°W﻿ / 42.376361; -71.060778",Pyrrhic British victory[1][2],John Pitcairn,"115 killed,
305 wounded,
30 captured (20 POWs died)
Total: 450[5]","~2,400[3]","3,000+[4]",R,"19 officers killed
62 officers wounded
207 soldiers killed
766 soldiers wounded
Total: 1,054[6]"
1156,Battle_of_Longue_Pointe,"September 25, 1775","Montreal, Quebec
45°33′45.44″N 73°31′50.91″W﻿ / ﻿45.5626222°N 73.5308083°W﻿ / 45.5626222; -73.5308083Coordinates: 45°33′45.44″N 73°31′50.91″W﻿ / ﻿45.5626222°N 73.5308083°W﻿ / 45.5626222; -73.5308083",British victory,Ethan Allen,5–8 casualties[4],"34 regulars
80 British militia
120 Canadian militia
20 Indian agents
a few natives[2]","37 Americans
60 Canadiens[1]",L,"6 killed
10 wounded
20 Americans, 11 Canadiens surrendered
Remaining force scattered[3]"
1157,Battle_of_Longue_Pointe,"September 25, 1775","Montreal, Quebec
45°33′45.44″N 73°31′50.91″W﻿ / ﻿45.5626222°N 73.5308083°W﻿ / 45.5626222; -73.5308083Coordinates: 45°33′45.44″N 73°31′50.91″W﻿ / ﻿45.5626222°N 73.5308083°W﻿ / 45.5626222; -73.5308083",British victory,"Guy Carleton, 1st Baron Dorchester","6 killed
10 wounded
20 Americans, 11 Canadiens surrendered
Remaining force scattered[3]","37 Americans
60 Canadiens[1]","34 regulars
80 British militia
120 Canadian militia
20 Indian agents
a few natives[2]",R,5–8 casualties[4]
1158,Siege_of_Fort_St._Jean,"September 17 – November 3, 1775","Present-day Saint-Jean-sur-Richelieu, Quebec
45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267Coordinates: 45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267",Colonial victory,Richard Montgomery,"20 dead[5]
23 wounded[5]
about 700 captured[6]","about 750[2](Fort St. Jean)
82[3](Fort Chambly)","1,500–over 2,000 (Fort St. Jean)
350 (Fort Chambly)[1]",L,"20–100 killed and wounded
at least 900 sick[4]"
1159,Siege_of_Fort_St._Jean,"September 17 – November 3, 1775","Present-day Saint-Jean-sur-Richelieu, Quebec
45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267Coordinates: 45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267",Colonial victory,David Wooster,"20 dead[5]
23 wounded[5]
about 700 captured[6]","about 750[2](Fort St. Jean)
82[3](Fort Chambly)","1,500–over 2,000 (Fort St. Jean)
350 (Fort Chambly)[1]",L,"20–100 killed and wounded
at least 900 sick[4]"
1160,Siege_of_Fort_St._Jean,"September 17 – November 3, 1775","Present-day Saint-Jean-sur-Richelieu, Quebec
45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267Coordinates: 45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267",Colonial victory,James Livingston (American Revolution),"20 dead[5]
23 wounded[5]
about 700 captured[6]","about 750[2](Fort St. Jean)
82[3](Fort Chambly)","1,500–over 2,000 (Fort St. Jean)
350 (Fort Chambly)[1]",L,"20–100 killed and wounded
at least 900 sick[4]"
1161,Siege_of_Fort_St._Jean,"September 17 – November 3, 1775","Present-day Saint-Jean-sur-Richelieu, Quebec
45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267Coordinates: 45°19′N 73°16′W﻿ / ﻿45.317°N 73.267°W﻿ / 45.317; -73.267",Colonial victory,"Guy Carleton, 1st Baron Dorchester","20–100 killed and wounded
at least 900 sick[4]","1,500–over 2,000 (Fort St. Jean)
350 (Fort Chambly)[1]","about 750[2](Fort St. Jean)
82[3](Fort Chambly)",R,"20 dead[5]
23 wounded[5]
about 700 captured[6]"
