,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1889,Battle_of_Aspern-Essling,21–22 May 1809,"Lobau, Vienna
48°12′47″N 16°30′09″E﻿ / ﻿48.21306°N 16.50250°E﻿ / 48.21306; 16.50250Coordinates: 48°12′47″N 16°30′09″E﻿ / ﻿48.21306°N 16.50250°E﻿ / 48.21306; 16.50250",Austrian victory,Napoleon,"23,300 total:[2]
6,200 killed or missing
16,300 wounded
800 captured","95,800 (First day)
90,800 (Second day)[1]","27,000 (First day)
66,000 (Second day)[1]",L,"23,000 total:[2]
7,000 killed
16,000 wounded"
1890,Battle_of_Aspern-Essling,21–22 May 1809,"Lobau, Vienna
48°12′47″N 16°30′09″E﻿ / ﻿48.21306°N 16.50250°E﻿ / 48.21306; 16.50250Coordinates: 48°12′47″N 16°30′09″E﻿ / ﻿48.21306°N 16.50250°E﻿ / 48.21306; 16.50250",Austrian victory,Jean Lannes,"23,300 total:[2]
6,200 killed or missing
16,300 wounded
800 captured","95,800 (First day)
90,800 (Second day)[1]","27,000 (First day)
66,000 (Second day)[1]",L,"23,000 total:[2]
7,000 killed
16,000 wounded"
1891,Battle_of_Aspern-Essling,21–22 May 1809,"Lobau, Vienna
48°12′47″N 16°30′09″E﻿ / ﻿48.21306°N 16.50250°E﻿ / 48.21306; 16.50250Coordinates: 48°12′47″N 16°30′09″E﻿ / ﻿48.21306°N 16.50250°E﻿ / 48.21306; 16.50250",Austrian victory,"Archduke Charles, Duke of Teschen","23,000 total:[2]
7,000 killed
16,000 wounded","27,000 (First day)
66,000 (Second day)[1]","95,800 (First day)
90,800 (Second day)[1]",R,"23,300 total:[2]
6,200 killed or missing
16,300 wounded
800 captured"
1892,Battle_of_Alcañiz,23 May 1809,"Alcañiz, west of Teruel, Spain",Spanish victory,Louis-Gabriel Suchet,300 dead or wounded,"8,500 infantry,
500 cavalry","10,000 infantry,
800 cavalry",L,"2,000 dead or wounded"
1893,Battle_of_Alcañiz,23 May 1809,"Alcañiz, west of Teruel, Spain",Spanish victory,Joaquín Blake,"2,000 dead or wounded","10,000 infantry,
800 cavalry","8,500 infantry,
500 cavalry",R,300 dead or wounded
1894,Battle_of_Wagram,5–6 July 1809,"Wagram, Northeast of Vienna
48°17′58″N 16°33′52″E﻿ / ﻿48.29944°N 16.56444°E﻿ / 48.29944; 16.56444Coordinates: 48°17′58″N 16°33′52″E﻿ / ﻿48.29944°N 16.56444°E﻿ / 48.29944; 16.56444","Decisive French victory:

Armistice of Znaim
Treaty of Schönbrunn
End of the Fifth Coalition",Napoleon,"30,000–40,000 dead, wounded or missing.","158,000[1]
or 173,000 (incl. allies)[2]","154,000[1]
or 155,000[2]",L,"25,000–37,000 dead, wounded, missing."
1895,Battle_of_Wagram,5–6 July 1809,"Wagram, Northeast of Vienna
48°17′58″N 16°33′52″E﻿ / ﻿48.29944°N 16.56444°E﻿ / 48.29944; 16.56444Coordinates: 48°17′58″N 16°33′52″E﻿ / ﻿48.29944°N 16.56444°E﻿ / 48.29944; 16.56444","Decisive French victory:

Armistice of Znaim
Treaty of Schönbrunn
End of the Fifth Coalition","Archduke Charles, Duke of Teschen","25,000–37,000 dead, wounded, missing.","154,000[1]
or 155,000[2]","158,000[1]
or 173,000 (incl. allies)[2]",R,"30,000–40,000 dead, wounded or missing."
1896,Battle_of_Talavera,27–28 July 1809,"Talavera, southwest of Madrid, Spain","Tactical Anglo-Spanish victory[1][2]
Strategic French victory[3]","Arthur Wellesley, 1st Duke of Wellington","French - 7,389[3]","46,138,[5]
80 cannon","55,634:

20,641 British,[4]
30 cannon
34,993 Spanish,[4]
30 cannon",L,"British - 6, 268[3]
Spanish - 1,200[3]"
1897,Battle_of_Talavera,27–28 July 1809,"Talavera, southwest of Madrid, Spain","Tactical Anglo-Spanish victory[1][2]
Strategic French victory[3]",Gregorio García de la Cuesta,"French - 7,389[3]","46,138,[5]
80 cannon","55,634:

20,641 British,[4]
30 cannon
34,993 Spanish,[4]
30 cannon",L,"British - 6, 268[3]
Spanish - 1,200[3]"
1898,Battle_of_Talavera,27–28 July 1809,"Talavera, southwest of Madrid, Spain","Tactical Anglo-Spanish victory[1][2]
Strategic French victory[3]",Joseph Bonaparte,"British - 6, 268[3]
Spanish - 1,200[3]","55,634:

20,641 British,[4]
30 cannon
34,993 Spanish,[4]
30 cannon","46,138,[5]
80 cannon",R,"French - 7,389[3]"
1899,Battle_of_Talavera,27–28 July 1809,"Talavera, southwest of Madrid, Spain","Tactical Anglo-Spanish victory[1][2]
Strategic French victory[3]",Jean-Baptiste Jourdan,"British - 6, 268[3]
Spanish - 1,200[3]","55,634:

20,641 British,[4]
30 cannon
34,993 Spanish,[4]
30 cannon","46,138,[5]
80 cannon",R,"French - 7,389[3]"
1900,Battle_of_Ratan_and_Sävar,19–20 August 1809,"The village of Sävar and the village of Ratan, slightly north of Umeå, Sweden","Sävar: Russian victory
Ratan: Swedish victory",Gustav Wachtmeister,"Total: 1 750.
Sävar: 1 600 (600 dead, 1000 wounded).
Ratan: 150 (dead and wounded)[2]","6,000 troops[1]","6,800 troops",L,"Total: 1 000.
Sävar: 850 (396 dead, 450 wounded).
Ratan: 150 (26 dead, 2 prisoners)[2]"
1901,Battle_of_Ratan_and_Sävar,19–20 August 1809,"The village of Sävar and the village of Ratan, slightly north of Umeå, Sweden","Sävar: Russian victory
Ratan: Swedish victory",Nikolay Kamensky,"Total: 1 000.
Sävar: 850 (396 dead, 450 wounded).
Ratan: 150 (26 dead, 2 prisoners)[2]","6,800 troops","6,000 troops[1]",R,"Total: 1 750.
Sävar: 1 600 (600 dead, 1000 wounded).
Ratan: 150 (dead and wounded)[2]"
1902,Battle_of_Tamames,18 October 1809,"Tamames, near Salamanca, Spain",Spanish victory,Jean Gabriel Marchand,"713 dead or wounded
1 gun[1]","20,000 infantry,
1,400 cavalry
30 guns","9,000 infantry,
2,000 cavalry,
14 guns",L,"less than 1,400 dead or wounded[1]"
1903,Battle_of_Tamames,18 October 1809,"Tamames, near Salamanca, Spain",Spanish victory,Vicente Cañas y Portocarrero,"less than 1,400 dead or wounded[1]","9,000 infantry,
2,000 cavalry,
14 guns","20,000 infantry,
1,400 cavalry
30 guns",R,"713 dead or wounded
1 gun[1]"
1904,Battle_of_Ocaña,19 November 1809,"Ocaña, near Madrid, Spain",French victory,Joseph Bonaparte,"4,000 dead or wounded,[3]
14,000 captured[4]
45 cannon[5]","45,000 Infantry, 7,000 Cavalry[1]","24,000 Infantry, 5,000 Cavalry[1]",L,"2,000 dead or wounded[2]"
1905,Battle_of_Ocaña,19 November 1809,"Ocaña, near Madrid, Spain",French victory,Jean-de-Dieu Soult,"4,000 dead or wounded,[3]
14,000 captured[4]
45 cannon[5]","45,000 Infantry, 7,000 Cavalry[1]","24,000 Infantry, 5,000 Cavalry[1]",L,"2,000 dead or wounded[2]"
1906,Battle_of_Ocaña,19 November 1809,"Ocaña, near Madrid, Spain",French victory,Juan Carlos de Aréizaga,"2,000 dead or wounded[2]","24,000 Infantry, 5,000 Cavalry[1]","45,000 Infantry, 7,000 Cavalry[1]",R,"4,000 dead or wounded,[3]
14,000 captured[4]
45 cannon[5]"
1907,Battle_of_Batin,9 September 1810,"Batin, Bulgaria
43°40′N 25°40′E﻿ / ﻿43.667°N 25.667°E﻿ / 43.667; 25.667Coordinates: 43°40′N 25°40′E﻿ / ﻿43.667°N 25.667°E﻿ / 43.667; 25.667",Russian victory,Nikolay Kamensky,"5,000 (plus 5,000 captured)","c. 40,000","c. 20,000",L,"1,500"
1908,Battle_of_Buçaco,27 September 1810,"Bussaco, near Luso, Portugal",Anglo-Portuguese victory,"Arthur Wellesley, 1st Duke of Wellington","4,500 dead or wounded[1]","65,000","25,000 British
25,000 Portuguese",L,"1,250 dead or wounded[1]"
1909,Battle_of_Buçaco,27 September 1810,"Bussaco, near Luso, Portugal",Anglo-Portuguese victory,Luís do Rego Barreto,"4,500 dead or wounded[1]","65,000","25,000 British
25,000 Portuguese",L,"1,250 dead or wounded[1]"
1910,Battle_of_Buçaco,27 September 1810,"Bussaco, near Luso, Portugal",Anglo-Portuguese victory,André Masséna,"1,250 dead or wounded[1]","25,000 British
25,000 Portuguese","65,000",R,"4,500 dead or wounded[1]"
1911,Battle_of_Fuengirola,15 October 1810,"Fuengirola, near Málaga, Spain",Polish-French victory,"Andrew Blayney, 11th Baron Blayney","20 killed, 100 wounded","400 Polish
57 French","3,501 British
1,000 Spanish",L,"40 killed, 70 wounded, 200 captured (part of them also wounded), 5 guns, 300 rifles & muskets, 60,000 rounds of ammunition, 1 gunboat"
1912,Battle_of_Fuengirola,15 October 1810,"Fuengirola, near Málaga, Spain",Polish-French victory,Franciszek Młokosiewicz,"40 killed, 70 wounded, 200 captured (part of them also wounded), 5 guns, 300 rifles & muskets, 60,000 rounds of ammunition, 1 gunboat","3,501 British
1,000 Spanish","400 Polish
57 French",R,"20 killed, 100 wounded"
1913,Battle_of_Campichuelo,19 December 1810,"Campichuelo, near Encarnación, Paraguay",United Provinces victory,Manuel Belgrano,,500 soldiers,800 soldiers,L,
1914,Battle_of_Calderón_Bridge,17 January 1811,"Calderón Bridge, Zapotlanejo, Jalisco, Mexico",Spanish victory,Miguel Hidalgo y Costilla,"1,200","6,000","100,000",L,"13,000"
1915,Battle_of_Calderón_Bridge,17 January 1811,"Calderón Bridge, Zapotlanejo, Jalisco, Mexico",Spanish victory,"Félix María Calleja del Rey, 1st Count of Calderón","13,000","100,000","6,000",R,"1,200"
1916,Battle_of_Paraguarí,"January 19, 1811","Paraguarí, Paraguay",Belgrano forced to withdraw southward.,Manuel Belgrano,"16 prisoners, 30 deaths","4,600 soldiers[1]:11","1,000 soldiers[1]:11",L,"120 prisoners, 10 deaths"
1917,Battle_of_Paraguarí,"January 19, 1811","Paraguarí, Paraguay",Belgrano forced to withdraw southward.,Bernardo de Velasco,"120 prisoners, 10 deaths","1,000 soldiers[1]:11","4,600 soldiers[1]:11",R,"16 prisoners, 30 deaths"
1918,Battle_of_Barrosa,5 March 1811,"Playa de la Barrosa, near Cádiz, Spain","Tactical allied victory
Strategically indecisive",Manuel Lapeña,"c. 2,380 killed or wounded","10,160","5,200 British and Portuguese
c. 10,000 Spanish",L,"1,240 killed or wounded (British and Portuguese)
300–400 Spanish"
1919,Battle_of_Barrosa,5 March 1811,"Playa de la Barrosa, near Cádiz, Spain","Tactical allied victory
Strategically indecisive","Thomas Graham, 1st Baron Lynedoch","c. 2,380 killed or wounded","10,160","5,200 British and Portuguese
c. 10,000 Spanish",L,"1,240 killed or wounded (British and Portuguese)
300–400 Spanish"
1920,Battle_of_Barrosa,5 March 1811,"Playa de la Barrosa, near Cádiz, Spain","Tactical allied victory
Strategically indecisive","Claude Victor-Perrin, Duc de Belluno","1,240 killed or wounded (British and Portuguese)
300–400 Spanish","5,200 British and Portuguese
c. 10,000 Spanish","10,160",R,"c. 2,380 killed or wounded"
1921,Battle_of_Tacuarí,"March 9, 1811","By the Tacuarí river, in Southern Paraguay, north of the town of Encarnación.",Royalist victory,Manuel Belgrano,,"2,500–2,700 local soldiers from Paraguay",550 infantry and 400 cavalry[1]:11,L,
1922,Battle_of_Lissa_(1811),13 March 1811,"off Northern coastline of Lissa island, Adriatic Sea.
(Vis in present-day Croatia)",Decisive British victory[1],William Hoste,"200 killed,
500 wounded and captured,
2 ships captured,[2]
1 ship sunk","6 frigates,
1 brig,
4 smaller craft","3 frigates,
1 post ship",L,"45 killed,
145 wounded[2]"
1923,Battle_of_Lissa_(1811),13 March 1811,"off Northern coastline of Lissa island, Adriatic Sea.
(Vis in present-day Croatia)",Decisive British victory[1],Bernard Dubourdieu,"45 killed,
145 wounded[2]","3 frigates,
1 post ship","6 frigates,
1 brig,
4 smaller craft",R,"200 killed,
500 wounded and captured,
2 ships captured,[2]
1 ship sunk"
1924,Battle_of_Anholt,27 March 1811,Anholt,British victory,James Wilkes Maurice,"50 killed
638 captured","18 gunboats,
1,000 infantry","HMS Tartar,
HMS Sheldrake,
Anholt schooner[1]
350 Royal Marine infantrymen
31 Royal Marine Artillerymen[2]",L,"2 killed
30 wounded"
1925,Battle_of_Anholt,27 March 1811,Anholt,British victory,Jørgen Conrad de Falsen,"2 killed
30 wounded","HMS Tartar,
HMS Sheldrake,
Anholt schooner[1]
350 Royal Marine infantrymen
31 Royal Marine Artillerymen[2]","18 gunboats,
1,000 infantry",R,"50 killed
638 captured"
1926,Battle_of_Sabugal,3 April 1811,"Sabugal, Portugal",Anglo-Portuguese victory,Jean Reynier,179,"3,200—13,200","8,800",L,"1,540"
1927,Battle_of_Sabugal,3 April 1811,"Sabugal, Portugal",Anglo-Portuguese victory,"Arthur Wellesley, 1st Duke of Wellington","1,540","8,800","3,200—13,200",R,179
1928,Battle_of_Sabugal,3 April 1811,"Sabugal, Portugal",Anglo-Portuguese victory,"Sir William Erskine, 2nd Baronet","1,540","8,800","3,200—13,200",R,179
1929,Battle_of_Fuentes_de_Oñoro,3–5 May 1811,"Fuentes de Oñoro, Castile and León, Spain
40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817Coordinates: 40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817","Indecisive[1][2][3]
Strategic Anglo-Portuguese victory[4][5][6][7][8]","Arthur Wellesley, 1st Duke of Wellington","2,844
343 killed,
2,287 wounded,
214 captured[10]","42,000 infantry,
4,500 cavalry,
38 guns","36,000 infantry,
1,850 cavalry,
48 guns[9]",L,"1,800
241 killed,
1,247 wounded,
312 captured[10]"
1930,Battle_of_Fuentes_de_Oñoro,3–5 May 1811,"Fuentes de Oñoro, Castile and León, Spain
40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817Coordinates: 40°35′N 6°49′W﻿ / ﻿40.583°N 6.817°W﻿ / 40.583; -6.817","Indecisive[1][2][3]
Strategic Anglo-Portuguese victory[4][5][6][7][8]",André Masséna,"1,800
241 killed,
1,247 wounded,
312 captured[10]","36,000 infantry,
1,850 cavalry,
48 guns[9]","42,000 infantry,
4,500 cavalry,
38 guns",R,"2,844
343 killed,
2,287 wounded,
214 captured[10]"
1931,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],"William Beresford, 1st Viscount Beresford","5,936–7,900 dead or wounded[11]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]",L,"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]"
1932,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],Joaquín Blake,"5,936–7,900 dead or wounded[11]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]",L,"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]"
1933,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],Jean-de-Dieu Soult,"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns",R,"5,936–7,900 dead or wounded[11]"
1934,Battle_of_Albuera,16 May 1811,"Albuera, south of Badajoz, Spain",Indecisive[1][2][3][4],Jean-Baptiste Girard (soldier),"5,916 to 7,000[9] dead or wounded
1,000 captured[10]

4,159 British
1,368 Spaniards
389 Portuguese.[5]","35,284:
31,385 infantry and 3,899 cavalry, 40–48 guns[5] Anglo-Portuguese Forces: 20,650:

10,449 British: 9,285 infantry, 1,164 cavalry, 24 guns[6]
10,201 Portuguese: 9,352 infantry, 849 cavalry, 12 guns[7]

Spanish Forces: 14,634: 12,748 infantry, 1,886 cavalry, 14 guns[7]","24,260:[8]
20,248 infantry, 4,012 cavalry, 48 guns",R,"5,936–7,900 dead or wounded[11]"
1935,Battle_of_Huaqui,"June 20, 1811","Guaqui, near the Desaguadero River
16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694Coordinates: 16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694",Royalist victory,Juan José Castelli,,"8,000 soldiers (including 4,700 royalist militias from Viceroyalty of Peru)","5,000 soldiers and 13,000 native auxiliaries",L,
1936,Battle_of_Huaqui,"June 20, 1811","Guaqui, near the Desaguadero River
16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694Coordinates: 16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694",Royalist victory,Antonio González de Balcarce,,"8,000 soldiers (including 4,700 royalist militias from Viceroyalty of Peru)","5,000 soldiers and 13,000 native auxiliaries",L,
1937,Battle_of_Huaqui,"June 20, 1811","Guaqui, near the Desaguadero River
16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694Coordinates: 16°38′34.21″S 68°54′05.29″W﻿ / ﻿16.6428361°S 68.9014694°W﻿ / -16.6428361; -68.9014694",Royalist victory,"José Manuel de Goyeneche, 1st Count of Guaqui",,"5,000 soldiers and 13,000 native auxiliaries","8,000 soldiers (including 4,700 royalist militias from Viceroyalty of Peru)",R,
1938,Siege_of_Tarifa_(1812),19 December 1811 to 5 January 1812,"Tarifa, Spain",Anglo-Spanish victory,Jean François Leval,68,"2,300,[1] 26 guns","8,000,[1] 16 guns",L,"680, 9–14 guns"
1939,Siege_of_Tarifa_(1812),19 December 1811 to 5 January 1812,"Tarifa, Spain",Anglo-Spanish victory,Francisco Copons,"680, 9–14 guns","8,000,[1] 16 guns","2,300,[1] 26 guns",R,68
1940,Siege_of_Tarifa_(1812),19 December 1811 to 5 January 1812,"Tarifa, Spain",Anglo-Spanish victory,John Byrne Skerrett,"680, 9–14 guns","8,000,[1] 16 guns","2,300,[1] 26 guns",R,68
1941,Battle_of_Arroyo_dos_Molinos,28 October 1811,"Arroyo dos Molinos, Extremadura, Spain",Allied victory,"Rowland Hill, 1st Viscount Hill","1,000 dead or wounded
1,400 and 3 guns captured","6,000","9,000 British, Portuguese and Spanish",L,80 dead or wounded
1942,Battle_of_Arroyo_dos_Molinos,28 October 1811,"Arroyo dos Molinos, Extremadura, Spain",Allied victory,Jean-Baptiste Girard (soldier),80 dead or wounded,"9,000 British, Portuguese and Spanish","6,000",R,"1,000 dead or wounded
1,400 and 3 guns captured"
1943,Battle_of_Tippecanoe,"November 7, 1811","Near modern Battle Ground, Indiana, United States",United States tactical victory[2],Tenskwatawa,"63 killed,
126 wounded","250 infantry,
90 cavalry,
700 militia",500–700 warriors,L,unknown estimated 50–65 killed 70–80 wounded
1944,Battle_of_Tippecanoe,"November 7, 1811","Near modern Battle Ground, Indiana, United States",United States tactical victory[2],William Henry Harrison,unknown estimated 50–65 killed 70–80 wounded,500–700 warriors,"250 infantry,
90 cavalry,
700 militia",R,"63 killed,
126 wounded"
1945,Battle_of_Yanbu,1811,Yanbu western Arabia,Ottoman victory,Tusun Pasha,All surrendered,70,"10,000",L,None
1946,Battle_of_Al-Safra,1812,"near Medina, western Arabia","Saudi victory, Ottomans moved back to Yanbu.",Tusun Pasha,600 dead,10.000,10.000,L,"1000 dead;
50 POW"
1947,Battle_of_Al-Safra,1812,"near Medina, western Arabia","Saudi victory, Ottomans moved back to Yanbu.",Saud bin Abdul-Aziz bin Muhammad bin Saud,"1000 dead;
50 POW",10.000,10.000,R,600 dead
1948,Siege_of_Ciudad_Rodrigo_(1812),7 to 20 January 1812,"Ciudad Rodrigo, Spain",Allied victory,"Arthur Wellesley, 1st Duke of Wellington","529 dead or wounded,
1,471 captured","2,000,
153 cannon","10,700,
36 heavy cannon",L,"318 dead,
1,378 wounded"
