,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
3193,Battle_of_Poison_Spring,"April 18, 1864","Poison Spring, northwest of Camden, Arkansas
33°38′19.7″N 93°00′15.6″W﻿ / ﻿33.638806°N 93.004333°W﻿ / 33.638806; -93.004333",Confederate victory,James Monroe Williams,34 dead and 218 wounded or missing,"1,800 cavalry","824 infantry
291 cavalry
4 guns",R,117 dead and 184 wounded or missing
3194,Battle_of_Dybbøl,7 April – 18 April 1864,"Dybbøl, Denmark",Decisive Prussian victory,Prince Friedrich Karl of Prussia (1828–85),"4,834 (c. 700 dead, 554 wounded, 3,534 captured)","5,000 at the defences + 6,000 in reserve
66 guns. 11 mortars [2]
1 Ironclad Warship [3]","11,000 in the first wave + 26,000 in reserve
126 guns [1]",L,"1,201 dead, wounded, or captured"
3195,Battle_of_Dybbøl,7 April – 18 April 1864,"Dybbøl, Denmark",Decisive Prussian victory,"Georg Gerlach, den frie encyklopædi","1,201 dead, wounded, or captured","11,000 in the first wave + 26,000 in reserve
126 guns [1]","5,000 at the defences + 6,000 in reserve
66 guns. 11 mortars [2]
1 Ironclad Warship [3]",R,"4,834 (c. 700 dead, 554 wounded, 3,534 captured)"
3196,Battle_of_Marks'_Mills,"April 25, 1864","Marks' Mills, southwest of Pine Bluff
(present-day Cleveland County, Arkansas)
33°46′51.7″N 92°15′24.9″W﻿ / ﻿33.781028°N 92.256917°W﻿ / 33.781028; -92.256917",Confederate States victory,James Fleming Fagan,"1,500","1,800","8,000",L,293
3197,Battle_of_Marks'_Mills,"April 25, 1864","Marks' Mills, southwest of Pine Bluff
(present-day Cleveland County, Arkansas)
33°46′51.7″N 92°15′24.9″W﻿ / ﻿33.781028°N 92.256917°W﻿ / 33.781028; -92.256917",Confederate States victory,Francis M. Drake,293,"8,000","1,800",R,"1,500"
3198,Battle_of_Jenkins'_Ferry,"April 30, 1864","Jenkins' Ferry, southwest of Little Rock
(present-day Grant County, Arkansas)
34°12′42.8″N 92°32′52.8″W﻿ / ﻿34.211889°N 92.548000°W﻿ / 34.211889; -92.548000",Union victory,Frederick Steele,"1,000","10,000","12,000",L,700
3199,Battle_of_Jenkins'_Ferry,"April 30, 1864","Jenkins' Ferry, southwest of Little Rock
(present-day Grant County, Arkansas)
34°12′42.8″N 92°32′52.8″W﻿ / ﻿34.211889°N 92.548000°W﻿ / 34.211889; -92.548000",Union victory,Edmund Kirby Smith,700,"12,000","10,000",R,"1,000"
3200,Battle_of_Jenkins'_Ferry,"April 30, 1864","Jenkins' Ferry, southwest of Little Rock
(present-day Grant County, Arkansas)
34°12′42.8″N 92°32′52.8″W﻿ / ﻿34.211889°N 92.548000°W﻿ / 34.211889; -92.548000",Union victory,Sterling Price,700,"12,000","10,000",R,"1,000"
3201,Battle_of_the_Wilderness,"May 5–7, 1864[1]","Spotsylvania County and Orange County, Virginia
38°18′59″N 77°45′35″W﻿ / ﻿38.3164°N 77.7597°W﻿ / 38.3164; -77.7597Coordinates: 38°18′59″N 77°45′35″W﻿ / ﻿38.3164°N 77.7597°W﻿ / 38.3164; -77.7597","Inconclusive
(Union offensive continued)[2]",Ulysses S. Grant,"11,033
(1,477 killed,
  7,866 wounded,
 1,690 captured/missing)[8]","60–65,000[6]","124,232 (""present for duty"")[5][6]",L,"17,666
(2,246 killed,
 12,037 wounded,
 3,383 captured/missing)[7][8]"
3202,Battle_of_the_Wilderness,"May 5–7, 1864[1]","Spotsylvania County and Orange County, Virginia
38°18′59″N 77°45′35″W﻿ / ﻿38.3164°N 77.7597°W﻿ / 38.3164; -77.7597Coordinates: 38°18′59″N 77°45′35″W﻿ / ﻿38.3164°N 77.7597°W﻿ / 38.3164; -77.7597","Inconclusive
(Union offensive continued)[2]",George Meade,"11,033
(1,477 killed,
  7,866 wounded,
 1,690 captured/missing)[8]","60–65,000[6]","124,232 (""present for duty"")[5][6]",L,"17,666
(2,246 killed,
 12,037 wounded,
 3,383 captured/missing)[7][8]"
3203,Battle_of_the_Wilderness,"May 5–7, 1864[1]","Spotsylvania County and Orange County, Virginia
38°18′59″N 77°45′35″W﻿ / ﻿38.3164°N 77.7597°W﻿ / 38.3164; -77.7597Coordinates: 38°18′59″N 77°45′35″W﻿ / ﻿38.3164°N 77.7597°W﻿ / 38.3164; -77.7597","Inconclusive
(Union offensive continued)[2]",Robert E. Lee,"17,666
(2,246 killed,
 12,037 wounded,
 3,383 captured/missing)[7][8]","124,232 (""present for duty"")[5][6]","60–65,000[6]",R,"11,033
(1,477 killed,
  7,866 wounded,
 1,690 captured/missing)[8]"
3204,Battle_of_Albemarle_Sound,"May 5, 1864","Albemarle Sound, North Carolina
35°58′42.82″N 76°32′12.99″W﻿ / ﻿35.9785611°N 76.5369417°W﻿ / 35.9785611; -76.5369417",Inconclusive,Melancton Smith (1810–1893),57 killed or wounded,"1 ironclad
2 gunboats",8 gunboats,L,31 killed or wounded
3205,Battle_of_Albemarle_Sound,"May 5, 1864","Albemarle Sound, North Carolina
35°58′42.82″N 76°32′12.99″W﻿ / ﻿35.9785611°N 76.5369417°W﻿ / 35.9785611; -76.5369417",Inconclusive,James W. Cooke,31 killed or wounded,8 gunboats,"1 ironclad
2 gunboats",R,57 killed or wounded
3206,Battle_of_Port_Walthall_Junction,"May 6–7, 1864","Chesterfield County, Virginia
37°18′42″N 77°24′10″W﻿ / ﻿37.3116°N 77.4028°W﻿ / 37.3116; -77.4028",Union victory,Benjamin Butler,550[2],"2,600[1]","8,000[1]",L,550[2]
3207,Battle_of_Port_Walthall_Junction,"May 6–7, 1864","Chesterfield County, Virginia
37°18′42″N 77°24′10″W﻿ / ﻿37.3116°N 77.4028°W﻿ / 37.3116; -77.4028",Union victory,Johnson Hagood (governor),550[2],"8,000[1]","2,600[1]",R,550[2]
3208,Battle_of_Heligoland_(1864),9 May 1864,"Off Heligoland, German Bight","Tactical Danish victory
End of the Danish blockade",Edouard Suenson,"36 killed
108 wounded
2 frigates damaged","2 screw frigates
1 aviso
2 gunboats","2 screw frigates
1 screw corvette",L,"14 killed
54 wounded
1 frigate damaged"
3209,Battle_of_Heligoland_(1864),9 May 1864,"Off Heligoland, German Bight","Tactical Danish victory
End of the Danish blockade",Wilhelm von Tegetthoff,"14 killed
54 wounded
1 frigate damaged","2 screw frigates
1 screw corvette","2 screw frigates
1 aviso
2 gunboats",R,"36 killed
108 wounded
2 frigates damaged"
3210,Battle_of_Cloyd's_Mountain,"May 9, 1864 (1864-05-09)","Pulaski County, Virginia",Union victory,George Crook,538,"2,400","6,100",L,688
3211,Battle_of_Cloyd's_Mountain,"May 9, 1864 (1864-05-09)","Pulaski County, Virginia",Union victory,Albert G. Jenkins,688,"6,100","2,400",R,538
3212,Battle_of_Swift_Creek,"May 9, 1864 (1864-05-09)","Chesterfield County, Virginia
37°17′10″N 77°24′42″W﻿ / ﻿37.2861°N 77.4118°W﻿ / 37.2861; -77.4118",Inconclusive,Benjamin Butler,990 [1],"4,200","5 gunboats
14,000",L,990 [1]
3213,Battle_of_Swift_Creek,"May 9, 1864 (1864-05-09)","Chesterfield County, Virginia
37°17′10″N 77°24′42″W﻿ / ﻿37.2861°N 77.4118°W﻿ / 37.2861; -77.4118",Inconclusive,P. G. T. Beauregard,990 [1],"5 gunboats
14,000","4,200",R,990 [1]
3214,Battle_of_Cove_Mountain,"May 10, 1864 (1864-05-10)","Wythe County, Virginia",Inconclusive,William W. Averell,300,"4,000 [1]","2,500 [1]",L,300
3215,Battle_of_Cove_Mountain,"May 10, 1864 (1864-05-10)","Wythe County, Virginia",Inconclusive,William E. Jones,300,"2,500 [1]","4,000 [1]",R,300
3216,Battle_of_Chester_Station,"May 10, 1864","Chester
Chesterfield County, Virginia
Coordinates: 37°21′10.3″N 77°24′44.1″W﻿ / ﻿37.352861°N 77.412250°W﻿ / 37.352861; -77.412250",Inconclusive[1],Benjamin Butler,249,"2,000[3]","3,400",L,280
3217,Battle_of_Chester_Station,"May 10, 1864","Chester
Chesterfield County, Virginia
Coordinates: 37°21′10.3″N 77°24′44.1″W﻿ / ﻿37.352861°N 77.412250°W﻿ / 37.352861; -77.412250",Inconclusive[1],P. G. T. Beauregard,280,"3,400","2,000[3]",R,249
3218,Battle_of_Yellow_Tavern,"May 11, 1864 (1864-05-11)","Henrico County, Virginia",Union victory,Philip Sheridan,300 captured,"5,000 [1]","12,000 [1]",L,625
3219,Battle_of_Yellow_Tavern,"May 11, 1864 (1864-05-11)","Henrico County, Virginia",Union victory,J. E. B. Stuart,625,"12,000 [1]","5,000 [1]",R,300 captured
3220,Battle_of_Yellow_Tavern,"May 11, 1864 (1864-05-11)","Henrico County, Virginia",Union victory,Fitzhugh Lee,625,"12,000 [1]","5,000 [1]",R,300 captured
3221,Battle_of_Resaca,"May 13, 1864 (1864-05-13)–May 15, 1864 (1864-05-15)","Gordon County and Whitfield County, Georgia
34°34′53″N 84°56′19″W﻿ / ﻿34.5815°N 84.9385°W﻿ / 34.5815; -84.9385Coordinates: 34°34′53″N 84°56′19″W﻿ / ﻿34.5815°N 84.9385°W﻿ / 34.5815; -84.9385",Inconclusive,William Tecumseh Sherman,"2,800","60,000[1]","98,787",L,"~4,000-5,000"
3222,Battle_of_Resaca,"May 13, 1864 (1864-05-13)–May 15, 1864 (1864-05-15)","Gordon County and Whitfield County, Georgia
34°34′53″N 84°56′19″W﻿ / ﻿34.5815°N 84.9385°W﻿ / 34.5815; -84.9385Coordinates: 34°34′53″N 84°56′19″W﻿ / ﻿34.5815°N 84.9385°W﻿ / 34.5815; -84.9385",Inconclusive,Joseph E. Johnston,"~4,000-5,000","98,787","60,000[1]",R,"2,800"
3223,Battle_of_New_Market,"May 15, 1864 (1864-05-15)","Shenandoah County, Virginia",Confederate victory,Franz Sigel,531[4],"4,087[2]","6,275[1]",L,841[3]
3224,Battle_of_New_Market,"May 15, 1864 (1864-05-15)","Shenandoah County, Virginia",Confederate victory,John C. Breckinridge,841[3],"6,275[1]","4,087[2]",R,531[4]
3225,Battle_of_Proctor's_Creek,"May 12, 1864 (1864-05-12) – May 16, 1864 (1864-05-16)","Chesterfield County, Virginia",Confederate victory,Benjamin Butler,"6,600 [1]","18,000 [1]","30,000 [1]",L,"6,600 [1]"
3226,Battle_of_Proctor's_Creek,"May 12, 1864 (1864-05-12) – May 16, 1864 (1864-05-16)","Chesterfield County, Virginia",Confederate victory,P. G. T. Beauregard,"6,600 [1]","30,000 [1]","18,000 [1]",R,"6,600 [1]"
3227,Battle_of_Adairsville,"May 17, 1864 (1864-05-17)","Bartow County, Georgia",Union victory,William Tecumseh Sherman,Unknown,"4,477","4,174",L,200
3228,Battle_of_Adairsville,"May 17, 1864 (1864-05-17)","Bartow County, Georgia",Union victory,Joseph E. Johnston,200,"4,174","4,477",R,Unknown
3229,Battle_of_Ware_Bottom_Church,"May 20, 1864 (1864-05-20)","Chesterfield County, Virginia
37°20′40″N 77°23′29″W﻿ / ﻿37.344444°N 77.391389°W﻿ / 37.344444; -77.391389",CSA (Confederate) victory,Benjamin Butler,"1,500 [1]","10,000 [1]","10,000 [1]",L,"1,500 [1]"
3230,Battle_of_Ware_Bottom_Church,"May 20, 1864 (1864-05-20)","Chesterfield County, Virginia
37°20′40″N 77°23′29″W﻿ / ﻿37.344444°N 77.391389°W﻿ / 37.344444; -77.391389",CSA (Confederate) victory,P. G. T. Beauregard,"1,500 [1]","10,000 [1]","10,000 [1]",R,"1,500 [1]"
3231,Battle_of_Spotsylvania_Court_House,"May 8–20, 1864","Spotsylvania County, Virginia
38°13′27″N 77°35′53″W﻿ / ﻿38.2242°N 77.5981°W﻿ / 38.2242; -77.5981Coordinates: 38°13′27″N 77°35′53″W﻿ / ﻿38.2242°N 77.5981°W﻿ / 38.2242; -77.5981",Inconclusive (Union offensive continued) [1],Ulysses S. Grant,"12,687
(1,515 killed,
 5,414 wounded,
 5,758 captured/missing)[6]","50–63,000[4]","100–110,000[4]",L,"18,399
(2,725 killed,
 13,416 wounded,
 2,258 captured/missing)[5][6]"
3232,Battle_of_Spotsylvania_Court_House,"May 8–20, 1864","Spotsylvania County, Virginia
38°13′27″N 77°35′53″W﻿ / ﻿38.2242°N 77.5981°W﻿ / 38.2242; -77.5981Coordinates: 38°13′27″N 77°35′53″W﻿ / ﻿38.2242°N 77.5981°W﻿ / 38.2242; -77.5981",Inconclusive (Union offensive continued) [1],George Meade,"12,687
(1,515 killed,
 5,414 wounded,
 5,758 captured/missing)[6]","50–63,000[4]","100–110,000[4]",L,"18,399
(2,725 killed,
 13,416 wounded,
 2,258 captured/missing)[5][6]"
3233,Battle_of_Spotsylvania_Court_House,"May 8–20, 1864","Spotsylvania County, Virginia
38°13′27″N 77°35′53″W﻿ / ﻿38.2242°N 77.5981°W﻿ / 38.2242; -77.5981Coordinates: 38°13′27″N 77°35′53″W﻿ / ﻿38.2242°N 77.5981°W﻿ / 38.2242; -77.5981",Inconclusive (Union offensive continued) [1],Robert E. Lee,"18,399
(2,725 killed,
 13,416 wounded,
 2,258 captured/missing)[5][6]","100–110,000[4]","50–63,000[4]",R,"12,687
(1,515 killed,
 5,414 wounded,
 5,758 captured/missing)[6]"
3234,Battle_of_Wilson's_Wharf,"May 24, 1864 (1864-05-24)","Charles City, Virginia
Coordinates: 37°18′24″N 76°59′48″W﻿ / ﻿37.3067°N 76.9967°W﻿ / 37.3067; -76.9967",Union victory,Edward A. Wild,200 killed and wounded[2],"2,500[1]","1,100
2 guns
USS Dawn[1]",L,"6 killed
40 wounded[2]"
3235,Battle_of_Wilson's_Wharf,"May 24, 1864 (1864-05-24)","Charles City, Virginia
Coordinates: 37°18′24″N 76°59′48″W﻿ / ﻿37.3067°N 76.9967°W﻿ / 37.3067; -76.9967",Union victory,Fitzhugh Lee,"6 killed
40 wounded[2]","1,100
2 guns
USS Dawn[1]","2,500[1]",R,200 killed and wounded[2]
3236,Battle_of_North_Anna,"May 23 (1864-05-23)–26, 1864 (1864-05-27)","Caroline County and Hanover County, Virginia
37°53′10″N 77°29′39″W﻿ / ﻿37.8862°N 77.4943°W﻿ / 37.8862; -77.4943Coordinates: 37°53′10″N 77°29′39″W﻿ / ﻿37.8862°N 77.4943°W﻿ / 37.8862; -77.4943",Inconclusive,Ulysses S. Grant,"1,552
(124 killed, 704 wounded, 724 missing/captured)[5]","50–53,000[2]","67–100,000[2]",L,"3,986 total
(591 killed;
2,734 wounded;
661 captured/missing)[3][4]"
3237,Battle_of_North_Anna,"May 23 (1864-05-23)–26, 1864 (1864-05-27)","Caroline County and Hanover County, Virginia
37°53′10″N 77°29′39″W﻿ / ﻿37.8862°N 77.4943°W﻿ / 37.8862; -77.4943Coordinates: 37°53′10″N 77°29′39″W﻿ / ﻿37.8862°N 77.4943°W﻿ / 37.8862; -77.4943",Inconclusive,George Meade,"1,552
(124 killed, 704 wounded, 724 missing/captured)[5]","50–53,000[2]","67–100,000[2]",L,"3,986 total
(591 killed;
2,734 wounded;
661 captured/missing)[3][4]"
3238,Battle_of_North_Anna,"May 23 (1864-05-23)–26, 1864 (1864-05-27)","Caroline County and Hanover County, Virginia
37°53′10″N 77°29′39″W﻿ / ﻿37.8862°N 77.4943°W﻿ / 37.8862; -77.4943Coordinates: 37°53′10″N 77°29′39″W﻿ / ﻿37.8862°N 77.4943°W﻿ / 37.8862; -77.4943",Inconclusive,Robert E. Lee,"3,986 total
(591 killed;
2,734 wounded;
661 captured/missing)[3][4]","67–100,000[2]","50–53,000[2]",R,"1,552
(124 killed, 704 wounded, 724 missing/captured)[5]"
3239,Battle_of_Pickett's_Mill,"May 27, 1864 (1864-05-27)","Paulding County, Georgia",Confederate victory,Oliver Otis Howard,500,"6,000","14,000",L,"1,600"
3240,Battle_of_Pickett's_Mill,"May 27, 1864 (1864-05-27)","Paulding County, Georgia",Confederate victory,Patrick Cleburne,"1,600","14,000","6,000",R,500
3241,Battle_of_Haw's_Shop,"May 28, 1864 (1864-05-28)","Hanover County, Virginia",Inconclusive[1],David McMurtrie Gregg,378[3],"4,500[2]","4,000[2]",L,365[3]
3242,Battle_of_Haw's_Shop,"May 28, 1864 (1864-05-28)","Hanover County, Virginia",Inconclusive[1],Wade Hampton III,365[3],"4,000[2]","4,500[2]",R,378[3]
3243,Battle_of_Dallas,"May 26, 1864 (1864-05-26)–June 1, 1864 (1864-06-01)","Paulding County, Georgia",Union victory,William Tecumseh Sherman,"3,000","40,000 [1]","80,000 [1]",L,"2,400"
3244,Battle_of_Dallas,"May 26, 1864 (1864-05-26)–June 1, 1864 (1864-06-01)","Paulding County, Georgia",Union victory,Joseph E. Johnston,"2,400","80,000 [1]","40,000 [1]",R,"3,000"
3245,Battle_of_Old_Church,"May 30, 1864","Hanover County, Virginia
Coordinates: 37°38′40″N 77°13′15″W﻿ / ﻿37.6444°N 77.2209°W﻿ / 37.6444; -77.2209",Union victory,Alfred Thomas Archimedes Torbert,188[2],"2,000 (1 brigade)[1]",1 division,L,90[2]
3246,Battle_of_Old_Church,"May 30, 1864","Hanover County, Virginia
Coordinates: 37°38′40″N 77°13′15″W﻿ / ﻿37.6444°N 77.2209°W﻿ / 37.6444; -77.2209",Union victory,Matthew Butler,90[2],1 division,"2,000 (1 brigade)[1]",R,188[2]
3247,Battle_of_Cold_Harbor,"May 31 (1864-05-31) – June 12, 1864 (1864-06-13)","Hanover County,
near Mechanicsville, Virginia
37°35′24″N 77°17′06″W﻿ / ﻿37.59°N 77.285°W﻿ / 37.59; -77.285Coordinates: 37°35′24″N 77°17′06″W﻿ / ﻿37.59°N 77.285°W﻿ / 37.59; -77.285",Confederate victory[1],Ulysses S. Grant,"5,287 total
788 killed
3,376 wounded
1,123 captured/missing[6]","59–62,000[4]","108–117,000[4]",L,"12,738 total
1,845 killed
9,077 wounded
1,816 captured/missing[5][6]"
3248,Battle_of_Cold_Harbor,"May 31 (1864-05-31) – June 12, 1864 (1864-06-13)","Hanover County,
near Mechanicsville, Virginia
37°35′24″N 77°17′06″W﻿ / ﻿37.59°N 77.285°W﻿ / 37.59; -77.285Coordinates: 37°35′24″N 77°17′06″W﻿ / ﻿37.59°N 77.285°W﻿ / 37.59; -77.285",Confederate victory[1],George Meade,"5,287 total
788 killed
3,376 wounded
1,123 captured/missing[6]","59–62,000[4]","108–117,000[4]",L,"12,738 total
1,845 killed
9,077 wounded
1,816 captured/missing[5][6]"
3249,Battle_of_Cold_Harbor,"May 31 (1864-05-31) – June 12, 1864 (1864-06-13)","Hanover County,
near Mechanicsville, Virginia
37°35′24″N 77°17′06″W﻿ / ﻿37.59°N 77.285°W﻿ / 37.59; -77.285Coordinates: 37°35′24″N 77°17′06″W﻿ / ﻿37.59°N 77.285°W﻿ / 37.59; -77.285",Confederate victory[1],Robert E. Lee,"12,738 total
1,845 killed
9,077 wounded
1,816 captured/missing[5][6]","108–117,000[4]","59–62,000[4]",R,"5,287 total
788 killed
3,376 wounded
1,123 captured/missing[6]"
3250,Battle_of_Piedmont,"June 5, 1864 (1864-06-05)","Augusta County, Virginia",Union victory,David Hunter,"1,500 (including 1,000 captured)[1]","5,500 [1]","8,500 [1]",L,875 [1]
3251,Battle_of_Piedmont,"June 5, 1864 (1864-06-05)","Augusta County, Virginia",Union victory,William E. Jones,875 [1],"8,500 [1]","5,500 [1]",R,"1,500 (including 1,000 captured)[1]"
3252,First_Battle_of_Petersburg,"June 9, 1864 (1864-06-09)","Petersburg, Virginia",Confederate victory,Quincy Adams Gillmore,80[2],"2,500 [1]","4,500 [1]",L,40[2]
3253,First_Battle_of_Petersburg,"June 9, 1864 (1864-06-09)","Petersburg, Virginia",Confederate victory,Edward Winslow Hinks,80[2],"2,500 [1]","4,500 [1]",L,40[2]
3254,First_Battle_of_Petersburg,"June 9, 1864 (1864-06-09)","Petersburg, Virginia",Confederate victory,August Kautz,80[2],"2,500 [1]","4,500 [1]",L,40[2]
3255,First_Battle_of_Petersburg,"June 9, 1864 (1864-06-09)","Petersburg, Virginia",Confederate victory,P. G. T. Beauregard,40[2],"4,500 [1]","2,500 [1]",R,80[2]
3256,First_Battle_of_Petersburg,"June 9, 1864 (1864-06-09)","Petersburg, Virginia",Confederate victory,Henry A. Wise,40[2],"4,500 [1]","2,500 [1]",R,80[2]
3257,Battle_of_Brices_Crossroads,"June 10, 1864 (1864-06-10)","Near Baldwyn, Mississippi
34°30′22″N 88°43′44″W﻿ / ﻿34.50611°N 88.72889°W﻿ / 34.50611; -88.72889",Confederate victory,Nathan Bedford Forrest,"223 killed
394 wounded
1,623 missing/captured
16 guns [1]","4,800 infantry
3,300 cavalry
22 guns","3,500 cavalry",L,"96 killed
396 wounded"
3258,Battle_of_Brices_Crossroads,"June 10, 1864 (1864-06-10)","Near Baldwyn, Mississippi
34°30′22″N 88°43′44″W﻿ / ﻿34.50611°N 88.72889°W﻿ / 34.50611; -88.72889",Confederate victory,Samuel D. Sturgis,"96 killed
396 wounded","3,500 cavalry","4,800 infantry
3,300 cavalry
22 guns",R,"223 killed
394 wounded
1,623 missing/captured
16 guns [1]"
