Battle,Date,Location,Result,belligerent,opp,own,pos,VorD,Infantry,Cavalry,Artillery,Ships,Airforce,Special
Battle_of_Midway,4–7 June 1942,"Midway Atoll
28°12′N 177°21′W﻿ / ﻿28.200°N 177.350°W﻿ / 28.200; -177.350Coordinates: 28°12′N 177°21′W﻿ / ﻿28.200°N 177.350°W﻿ / 28.200; -177.350",Decisive American victory,Raymond A. Spruance,"4 carriers
2 battleships
2 heavy cruisers
1 light cruiser
12 destroyers
248 carrier-based aircraft[2]
16 floatplanes

Did not participate in battle:
2 light carriers
5 battleships
4 heavy cruisers
2 light cruisers
~35 support ships","3 carriers
7 heavy cruisers
1 light cruiser
15 destroyers
233 carrier-based aircraft
127 land-based aircraft
16 submarines[1]",L,V,,,,52,360,
Battle_of_Milazzo_(1860),17–24 July 1860,"Milazzo, Sicily",Garibaldine victory,Giuseppe Garibaldi,"c. 4,500","c. 4,500",L,V,4500,,,,,
Battle_of_Mile_Hill,"September 2, 1862","Loudoun County, Virginia
39°08′N 77°33′W﻿ / ﻿39.14°N 77.55°W﻿ / 39.14; -77.55",Confederate victory,Thomas T. Munford,180,163,R,V,163,,,,,
Battle_of_Mill,10–11 May 1940,"Mill, the Netherlands",German victory,Gerhard Kauffmann,"~2,000 troops","~30,000 soldiers
1 armored train
1 troop train
37 bombers",R,V,30000,,,37,,
Battle_of_Mill,10–11 May 1940,"Mill, the Netherlands",German victory,Friedrich Weber (general),"~2,000 troops","~30,000 soldiers
1 armored train
1 troop train
37 bombers",R,V,30000,,,37,,
Battle_of_Mill_Springs,"January 19, 1862 (1862-01-19)","Pulaski County and Wayne County, Kentucky",Union victory,George Henry Thomas,"5,900","4,400",L,V,4400,,,,,
Battle_of_Millesimo,13–14 April 1796,"Millesimo, present-day Italy",Pyrrhic French victory,Pierre Augereau,"988
2 guns","9,000
23 guns",L,V,9000,,23,,,
Battle_of_Milne_Bay,25 August 1942 (1942-08-25) – 7 September 1942 (1942-09-07),"Milne Bay, Territory of Papua",Allied victory,Cyril Clowes,"1,943[2]","8,824[1]",L,V,8824,,,,,
Battle_of_Mindanao,10 March – 15 August 1945,"Mindanao Island, Philippines",Allied victory,Franklin C. Sibert,"102,000[1]:587","Eighth Army

200,000-600,000 troops (under the Commonwealth Army and Constabulary)
33,000 guerrillas",L,V,433000,,,,,
Battle_of_Mindanao,10 March – 15 August 1945,"Mindanao Island, Philippines",Allied victory,Albert G. Noble,"102,000[1]:587","Eighth Army

200,000-600,000 troops (under the Commonwealth Army and Constabulary)
33,000 guerrillas",L,V,433000,,,,,
Battle_of_Mindanao,10 March – 15 August 1945,"Mindanao Island, Philippines",Allied victory,Roscoe B. Woodruff,"102,000[1]:587","Eighth Army

200,000-600,000 troops (under the Commonwealth Army and Constabulary)
33,000 guerrillas",L,V,433000,,,,,
Battle_of_Mindanao,10 March – 15 August 1945,"Mindanao Island, Philippines",Allied victory,Clarence A. Martin,"102,000[1]:587","Eighth Army

200,000-600,000 troops (under the Commonwealth Army and Constabulary)
33,000 guerrillas",L,V,433000,,,,,
Battle_of_Mindanao,10 March – 15 August 1945,"Mindanao Island, Philippines",Allied victory,Wendell Fertig,"102,000[1]:587","Eighth Army

200,000-600,000 troops (under the Commonwealth Army and Constabulary)
33,000 guerrillas",L,V,433000,,,,,
Battle_of_Mindanao,10 March – 15 August 1945,"Mindanao Island, Philippines",Allied victory,Salipada Pendatun,"102,000[1]:587","Eighth Army

200,000-600,000 troops (under the Commonwealth Army and Constabulary)
33,000 guerrillas",L,V,433000,,,,,
Battle_of_Mindanao,10 March – 15 August 1945,"Mindanao Island, Philippines",Allied victory,Paulino Santos,"102,000[1]:587","Eighth Army

200,000-600,000 troops (under the Commonwealth Army and Constabulary)
33,000 guerrillas",L,V,433000,,,,,
Battle_of_Minden,1 August 1759,"Minden, Minden-Ravensberg, Prussia (now North Rhine-Westphalia, Germany)",Anglo-German victory,Duke Ferdinand of Brunswick-Wolfenbüttel,"44,000 and 162 guns[1]","37,000 and 181 guns[1]",L,V,37000,,181,,,
Battle_of_Minden,1 August 1759,"Minden, Minden-Ravensberg, Prussia (now North Rhine-Westphalia, Germany)",Anglo-German victory,"George Germain, 1st Viscount Sackville","44,000 and 162 guns[1]","37,000 and 181 guns[1]",L,V,37000,,181,,,
Battle_of_Minden,1 August 1759,"Minden, Minden-Ravensberg, Prussia (now North Rhine-Westphalia, Germany)",Anglo-German victory,Friedrich von Spörcken,"44,000 and 162 guns[1]","37,000 and 181 guns[1]",L,V,37000,,181,,,
Battle_of_Mindoro,"December 13–16, 1944","Mindoro Island, Philippines",American and Filipino Commonwealth victory,George M. Jones,"1,200 Japanese troops","10,000 American troops",L,V,10000,,,,,
Battle_of_Mindoro,"December 13–16, 1944","Mindoro Island, Philippines",American and Filipino Commonwealth victory,Roscoe B. Woodruff,"1,200 Japanese troops","10,000 American troops",L,V,10000,,,,,
Battle_of_Mine_Creek,"October 25, 1864 (1864-10-25)","Linn County, Kansas",Union victory,Alfred Pleasonton,"7,000[1]","2,600[1]",L,V,2600,,,,,
Battle_of_Mirbat,19-Jul-72,"Mirbat, South Oman
16°59′33″N 54°41′31″E﻿ / ﻿16.9924934°N 54.6919477°E﻿ / 16.9924934; 54.6919477Coordinates: 16°59′33″N 54°41′31″E﻿ / ﻿16.9924934°N 54.6919477°E﻿ / 16.9924934; 54.6919477",British/Oman sultanate victory,Mike Kealy,200–300 Adoo guerrillas,"9 SAS soldiers
25 men from Omani Gendarmerie[1]
30 Balochi Askari[1]
1 local firqat[1]
3 BAC Strikemaster light attack jets",L,V,65,,,,3,
Battle_of_Mobile_(1781),"January 7, 1781","Mobile, then British West Florida, now Alabama",Spanish victory,Johann von Hanxleden,200 regulars[1],"100 British regulars
261 militia
420 Indians
60 Waldeckers[1]",R,V,841,,,,,
Battle_of_Modder_River,28 November 1899,"Modder River, Cape Colony",British victory,"Paul Methuen, 3rd Baron Methuen","9,000 men, 6 guns, 1 pom pom[1]","8,000 men, 20 guns[1][2]",L,V,8000,,20,,,
Battle_of_Mogadishu_(1993),"3–4 October 1993
(1 day)","Mogadishu, Somalia","Pyrrhic tactical U.S/U.N. victory;[2][3][4]
Strategic SNA victory

U.S. withdraws 25 March 1994
U.N. withdraws 28 March 1995",William F. Garrison,"4,000–6,000 militiamen and civilian fighters","Initially: 160 men
12 vehicles (9 Humvees, 3 M939 trucks)
19 aircraft (16 helicopters – 8 Black Hawks and 8 Little Birds)",L,V,160,12,,,19,
Battle_of_MohÃ¡cs_(1687),,,,,,,L,V,60000,,,,,
Battle_of_Molino_del_Rey,"September 8, 1847","Mexico City, D.F.",United States victory,Winfield Scott,"4,000","9,800",L,V,9800,,,,,
Battle_of_Molino_del_Rey,"September 8, 1847","Mexico City, D.F.",United States victory,William J. Worth,"4,000","9,800",L,V,9800,,,,,
Battle_of_Mollwitz,10 April 1741,"Mollwitz, Silesia, now Małujowice, Poland",Prussian victory,Frederick the Great,"19,000[2]","21,600[1]",L,V,21600,,,,,
Battle_of_Mollwitz,10 April 1741,"Mollwitz, Silesia, now Małujowice, Poland",Prussian victory,Kurt Christoph Graf von Schwerin,"19,000[2]","21,600[1]",L,V,21600,,,,,
Battle_of_Monastir,16–19 November 1912,"41°01′58″N 21°20′25″E﻿ / ﻿41.032799°N 21.34029°E﻿ / 41.032799; 21.34029Coordinates: 41°01′58″N 21°20′25″E﻿ / ﻿41.032799°N 21.34029°E﻿ / 41.032799; 21.34029, Monastir District, Manastir Vilayet, Ottoman Empire
(present day: Near Bitola, Republic of Macedonia)",Serbian victory[1],Petar Bojović,"38,350[3]","108,544[2]",L,V,108544,,,,,
Battle_of_MondovÃ¬,,,,,,,L,V,17500,,,,,
Battle_of_Monocacy_Junction,"July 9, 1864","Frederick County, Maryland","Tactical Confederate victory, strategic Union victory (Early is delayed)",Jubal Early,"5,800[1]","14,000[2]",R,V,14000,,,,,
Battle_of_Monte_Caseros,"February 3, 1852","Between Caseros and El Palomar, Argentina","Decisive Allied victory

Overthrow of Rosas regime
Juan Rosas exiled to Southampton, England",Justo José de Urquiza,"22,000-23,000
60 guns","24,000-28,000 (3,500 Brazilian and 1500 Uruguayan troops)
50 guns",L,V,26000,,50,,,
Battle_of_Monte_Caseros,"February 3, 1852","Between Caseros and El Palomar, Argentina","Decisive Allied victory

Overthrow of Rosas regime
Juan Rosas exiled to Southampton, England","Manuel Marques de Sousa, Count of Porto Alegre","22,000-23,000
60 guns","24,000-28,000 (3,500 Brazilian and 1500 Uruguayan troops)
50 guns",L,V,26000,,50,,,
Battle_of_Monte_Cassino,"17 January – 18 May 1944
123 days","Monte Cassino, Italy
41°29′N 13°49′E﻿ / ﻿41.483°N 13.817°E﻿ / 41.483; 13.817Coordinates: 41°29′N 13°49′E﻿ / ﻿41.483°N 13.817°E﻿ / 41.483; 13.817",Allied victory[2][3],"Harold Alexander, 1st Earl Alexander of Tunis","~140,000 men[citation needed]
unknown tanks and aircraft","240,000 men
1,900 tanks
4,000 planes[4]",L,V,240000,1900,,,4000,
Battle_of_Monte_Cassino,"17 January – 18 May 1944
123 days","Monte Cassino, Italy
41°29′N 13°49′E﻿ / ﻿41.483°N 13.817°E﻿ / 41.483; 13.817Coordinates: 41°29′N 13°49′E﻿ / ﻿41.483°N 13.817°E﻿ / 41.483; 13.817",Allied victory[2][3],Oliver Leese,"~140,000 men[citation needed]
unknown tanks and aircraft","240,000 men
1,900 tanks
4,000 planes[4]",L,V,240000,1900,,,4000,
Battle_of_Monte_Cassino,"17 January – 18 May 1944
123 days","Monte Cassino, Italy
41°29′N 13°49′E﻿ / ﻿41.483°N 13.817°E﻿ / 41.483; 13.817Coordinates: 41°29′N 13°49′E﻿ / ﻿41.483°N 13.817°E﻿ / 41.483; 13.817",Allied victory[2][3],Mark W. Clark,"~140,000 men[citation needed]
unknown tanks and aircraft","240,000 men
1,900 tanks
4,000 planes[4]",L,V,240000,1900,,,4000,
Battle_of_Monte_Castello,25 November 1944 – 21 February 1945,"Monte Castello, Italy",Allied victory,João Baptista Mascarenhas de Morais,"232nd Grenadier Division (Wehrmacht)

9,000 German soldiers","1st Expeditionary Infantry Division
 Divisionary Artillery
 Task force 45 (1st attacks)",L,V,1,,,,,
Battle_of_Montebello_(1800),9 June 1800,"Near Montebello della Battaglia, Lombardy",French victory,Jean Lannes,"18,000","8,000 rising to 14,000",L,V,14000,,,,,
Battle_of_Montebello_(1859),20 May 1859,"Montebello, present-day Italy",Franco-Sardinian victory,Élie Frédéric Forey,"18,708 infantry[2]
600 cavalry
16 guns","6,600 infantry[1]",L,V,6600,,,,,
Battle_of_Montenotte,11 and 12 April 1796,"near Cairo Montenotte,[note 1] Italy",French victory,Napoleon,"6,000, 12 guns","9,000, 18 guns",L,V,9000,,18,,,
Battle_of_Montenotte,11 and 12 April 1796,"near Cairo Montenotte,[note 1] Italy",French victory,André Masséna,"6,000, 12 guns","9,000, 18 guns",L,V,9000,,18,,,
Battle_of_Montenotte,11 and 12 April 1796,"near Cairo Montenotte,[note 1] Italy",French victory,Amédée Emmanuel François Laharpe,"6,000, 12 guns","9,000, 18 guns",L,V,9000,,18,,,
Battle_of_Montenotte,11 and 12 April 1796,"near Cairo Montenotte,[note 1] Italy",French victory,Antoine-Guillaume Rampon,"6,000, 12 guns","9,000, 18 guns",L,V,9000,,18,,,
Battle_of_Montereau,18 February 1814,"Montereau-Fault-Yonne, France",French victory,Napoleon,"15,000–18,000, 40 guns","30,000, 70–80 guns",L,V,30000,,75,,,
Battle_of_Monterrey,"September 21–24, 1846","Monterrey, Nuevo León",United States victory,Zachary Taylor,"7,303[1]:100","6,220[1]:100",L,V,6220,,,,,
Battle_of_Montes_Claros,17 June 1665,"Near Vila Viçosa, Portugal",Decisive Portuguese victory,"António Luís de Meneses, 1st Marquis of Marialva","22,600 men:(including German, Swiss & Italian mercenaries)

15,000 infantry[3]
7,600 cavalry[3]
14 cannons[3]
2 mortars[3]","20,000 men:(including 2,000 from British Isles)[2]

15,000 infantry[3]
5,000 cavalry[3]
20 cannons[3]",L,V,15000,5000,20,,,
Battle_of_Montes_Claros,17 June 1665,"Near Vila Viçosa, Portugal",Decisive Portuguese victory,"Frederick Schomberg, 1st Duke of Schomberg","22,600 men:(including German, Swiss & Italian mercenaries)

15,000 infantry[3]
7,600 cavalry[3]
14 cannons[3]
2 mortars[3]","20,000 men:(including 2,000 from British Isles)[2]

15,000 infantry[3]
5,000 cavalry[3]
20 cannons[3]",L,V,15000,5000,20,,,
Battle_of_Montmartre,30–31 March 1814,"Paris, France","Decisive Coalition victory

Emperor Napoleon abdicates the throne and is exiled to Elba
Treaty of Fontainebleau
End of the War of the Sixth Coalition",Alexander I of Russia,"23,000 regulars
6,000 National Guards","155,000

100,000 Russians
40,000 Prussians
15,000 Austrians and German allies",R,V,155000,,,,,
Battle_of_Montmartre,30–31 March 1814,"Paris, France","Decisive Coalition victory

Emperor Napoleon abdicates the throne and is exiled to Elba
Treaty of Fontainebleau
End of the War of the Sixth Coalition",Michael Andreas Barclay de Tolly,"23,000 regulars
6,000 National Guards","155,000

100,000 Russians
40,000 Prussians
15,000 Austrians and German allies",R,V,155000,,,,,
Battle_of_Montmartre,30–31 March 1814,"Paris, France","Decisive Coalition victory

Emperor Napoleon abdicates the throne and is exiled to Elba
Treaty of Fontainebleau
End of the War of the Sixth Coalition",Louis Alexandre Andrault de Langeron,"23,000 regulars
6,000 National Guards","155,000

100,000 Russians
40,000 Prussians
15,000 Austrians and German allies",R,V,155000,,,,,
Battle_of_Montmartre,30–31 March 1814,"Paris, France","Decisive Coalition victory

Emperor Napoleon abdicates the throne and is exiled to Elba
Treaty of Fontainebleau
End of the War of the Sixth Coalition","Karl Philipp, Prince of Schwarzenberg","23,000 regulars
6,000 National Guards","155,000

100,000 Russians
40,000 Prussians
15,000 Austrians and German allies",R,V,155000,,,,,
Battle_of_Montmartre,30–31 March 1814,"Paris, France","Decisive Coalition victory

Emperor Napoleon abdicates the throne and is exiled to Elba
Treaty of Fontainebleau
End of the War of the Sixth Coalition",Ignác Gyulay,"23,000 regulars
6,000 National Guards","155,000

100,000 Russians
40,000 Prussians
15,000 Austrians and German allies",R,V,155000,,,,,
Battle_of_Montmartre,30–31 March 1814,"Paris, France","Decisive Coalition victory

Emperor Napoleon abdicates the throne and is exiled to Elba
Treaty of Fontainebleau
End of the War of the Sixth Coalition",Frederick William III of Prussia,"23,000 regulars
6,000 National Guards","155,000

100,000 Russians
40,000 Prussians
15,000 Austrians and German allies",R,V,155000,,,,,
Battle_of_Montmartre,30–31 March 1814,"Paris, France","Decisive Coalition victory

Emperor Napoleon abdicates the throne and is exiled to Elba
Treaty of Fontainebleau
End of the War of the Sixth Coalition",Gebhard Leberecht von Blücher,"23,000 regulars
6,000 National Guards","155,000

100,000 Russians
40,000 Prussians
15,000 Austrians and German allies",R,V,155000,,,,,
Battle_of_Montmirail,11 February 1814,"Montmirail, France",French victory,Napoleon,"18,000, 90 guns
 ½ of 18,000, 16 guns","20,000–27,000",L,V,23500,,,,,
Battle_of_Moore's_Creek_Bridge,"February 27, 1776","present-day Pender County,
near Wilmington, North Carolina
Coordinates: 34°27′27″N 78°06′35″W﻿ / ﻿34.457455°N 78.109612°W﻿ / 34.457455; -78.109612",Patriot victory,James Moore (Continental Army officer),"Start of march: 1,400–1,600[2][3]
Battle: 700–800[1]","1,050 militia[1]",L,V,1050,,,,,
Battle_of_Moore's_Creek_Bridge,"February 27, 1776","present-day Pender County,
near Wilmington, North Carolina
Coordinates: 34°27′27″N 78°06′35″W﻿ / ﻿34.457455°N 78.109612°W﻿ / 34.457455; -78.109612",Patriot victory,Richard Caswell,"Start of march: 1,400–1,600[2][3]
Battle: 700–800[1]","1,050 militia[1]",L,V,1050,,,,,
Battle_of_Moore's_Creek_Bridge,"February 27, 1776","present-day Pender County,
near Wilmington, North Carolina
Coordinates: 34°27′27″N 78°06′35″W﻿ / ﻿34.457455°N 78.109612°W﻿ / 34.457455; -78.109612",Patriot victory,Alexander Lillington,"Start of march: 1,400–1,600[2][3]
Battle: 700–800[1]","1,050 militia[1]",L,V,1050,,,,,
Battle_of_Morrisville,"April 13-15, 1865","Morrisville, North Carolina",Union victory,Hugh Judson Kilpatrick,Unknown,Unknown,L,V,1,,,,,
Battle_of_Morval,25–28 September 1916,"Morval, France
Coordinates: 50°01′55″N 02°52′24″E﻿ / ﻿50.03194°N 2.87333°E﻿ / 50.03194; 2.87333",Anglo-French victory,Joseph Joffre,4 divisions,"11 British divisions
7 French divisions",L,V,1,,,,,
Battle_of_Morval,25–28 September 1916,"Morval, France
Coordinates: 50°01′55″N 02°52′24″E﻿ / ﻿50.03194°N 2.87333°E﻿ / 50.03194; 2.87333",Anglo-French victory,"Douglas Haig, 1st Earl Haig",4 divisions,"11 British divisions
7 French divisions",L,V,1,,,,,
Battle_of_Morval,25–28 September 1916,"Morval, France
Coordinates: 50°01′55″N 02°52′24″E﻿ / ﻿50.03194°N 2.87333°E﻿ / 50.03194; 2.87333",Anglo-French victory,Ferdinand Foch,4 divisions,"11 British divisions
7 French divisions",L,V,1,,,,,
Battle_of_Morval,25–28 September 1916,"Morval, France
Coordinates: 50°01′55″N 02°52′24″E﻿ / ﻿50.03194°N 2.87333°E﻿ / 50.03194; 2.87333",Anglo-French victory,"Henry Rawlinson, 1st Baron Rawlinson",4 divisions,"11 British divisions
7 French divisions",L,V,1,,,,,
Battle_of_Morval,25–28 September 1916,"Morval, France
Coordinates: 50°01′55″N 02°52′24″E﻿ / ﻿50.03194°N 2.87333°E﻿ / 50.03194; 2.87333",Anglo-French victory,Émile Fayolle,4 divisions,"11 British divisions
7 French divisions",L,V,1,,,,,
Battle_of_Moscow,2 October 1941 – 7 January 1942,"Moscow Oblast, Russian SFSR, USSR","Decisive Soviet victory[2]
Failure of Operation Barbarossa",Joseph Stalin,"As of 1 October 1941:
1,183,693–1,929,406 men,
[3][4][5][6] 1,000 tanks,[7]
14,000 guns,
Initial aircraft: 549 serviceable[8][9][10] At time of counter offensive: 599[11]","As of 1 October 1941:
1,250,000–1,400,000 men,
3,232 tanks,
7,600 guns,
Initial aircraft: 936 (545 serviceable)[8] At time of counter offensive: 1,376[11]",R,V,1315000,3232,7600,,1376,
